Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
19301549,SDGAIRBOD,COUNTRY,TKM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,51[ 43–60],51.35366,43.47358,59.79539,,2018-05-30T09:10:12.077+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301552,SDGAIRBOD,COUNTRY,TKM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,1[ 1–2],1.23927,0.62982,1.99326,,2018-05-30T09:10:12.153+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301555,SDGAIRBOD,COUNTRY,TLS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,77[ 69–83],76.62543,68.87484,83.42914,,2018-05-30T09:10:12.247+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301558,SDGAIRBOD,COUNTRY,TLS,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–8],6.61526,4.56131,8.1104,,2018-05-30T09:10:12.323+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301561,SDGAIRBOD,COUNTRY,TON,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,57[ 40–71],56.5617,40.25592,70.61737,,2018-05-30T09:10:12.393+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301564,SDGAIRBOD,COUNTRY,TON,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 5–13],8.89056,4.87953,12.77622,,2018-05-30T09:10:12.463+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301567,SDGAIRBOD,COUNTRY,TTO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,45[ 38–52],44.80718,38.15581,51.94506,,2018-05-30T09:10:12.533+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301570,SDGAIRBOD,COUNTRY,TTO,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 2–5],3.23635,1.7103,5.04053,,2018-05-30T09:10:12.64+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301573,SDGAIRBOD,COUNTRY,TUN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,57[ 50–66],57.39027,49.56689,66.35192,,2018-05-30T09:10:12.723+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301576,SDGAIRBOD,COUNTRY,TUN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 3–7],5.04012,2.90309,7.3876,,2018-05-30T09:10:12.793+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301579,SDGAIRBOD,COUNTRY,TUR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,46[ 40–53],46.15403,39.81316,52.83862,,2018-05-30T09:10:12.873+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301582,SDGAIRBOD,COUNTRY,TUR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 5–13],8.99617,5.22816,13.10289,,2018-05-30T09:10:12.947+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301591,SDGAIRBOD,COUNTRY,TZA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,75[ 68–82],75.04659,68.04446,81.55151,,2018-05-30T09:10:13.19+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301594,SDGAIRBOD,COUNTRY,TZA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 3–6],4.73849,3.46544,5.66157,,2018-05-30T09:10:13.273+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301597,SDGAIRBOD,COUNTRY,UGA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,74[ 66–80],73.88557,66.46964,80.22897,,2018-05-30T09:10:13.353+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301600,SDGAIRBOD,COUNTRY,UGA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 4–6],4.95153,3.84536,5.76085,,2018-05-30T09:10:13.43+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301603,SDGAIRBOD,COUNTRY,UKR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,137[ 105–173],136.53622,105.29276,172.9588,,2018-05-30T09:10:13.52+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301606,SDGAIRBOD,COUNTRY,UKR,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 3–9],5.41954,2.72783,8.56516,,2018-05-30T09:10:13.597+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301609,SDGAIRBOD,COUNTRY,URY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,32[ 23–45],32.30116,23.44706,45.16563,,2018-05-30T09:10:13.667+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301612,SDGAIRBOD,COUNTRY,URY,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 2–11],6.19622,2.3095,11.1154,,2018-05-30T09:10:13.74+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301615,SDGAIRBOD,COUNTRY,USA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,24[ 17–32],24.07045,17.20688,32.15847,,2018-05-30T09:10:13.83+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301618,SDGAIRBOD,COUNTRY,USA,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,5[ 1–10],4.70291,1.24854,9.61917,,2018-05-30T09:10:13.907+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301621,SDGAIRBOD,COUNTRY,UZB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,54[ 43–69],54.10076,42.79174,68.85236,,2018-05-30T09:10:13.973+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301624,SDGAIRBOD,COUNTRY,UZB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,1[ 1–2],1.49707,0.82638,2.22895,,2018-05-30T09:10:14.05+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301627,SDGAIRBOD,COUNTRY,VCT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,48[ 38–60],47.89988,38.47273,60.00348,,2018-05-30T09:10:14.127+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301630,SDGAIRBOD,COUNTRY,VCT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 2–5],3.43521,1.87325,5.19426,,2018-05-30T09:10:14.207+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301633,SDGAIRBOD,COUNTRY,VEN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,29[ 24–36],28.94995,23.5097,35.9597,,2018-05-30T09:10:14.28+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301636,SDGAIRBOD,COUNTRY,VEN,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,3[ 2–5],3.17793,1.54192,5.04801,,2018-05-30T09:10:14.363+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301639,SDGAIRBOD,COUNTRY,VNM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,65[ 55–76],65.14297,55.28473,75.81395,,2018-05-30T09:10:14.43+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301642,SDGAIRBOD,COUNTRY,VNM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,10[ 7–13],9.9689,6.82445,12.99501,,2018-05-30T09:10:14.497+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301645,SDGAIRBOD,COUNTRY,VUT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,76[ 68–83],75.76431,68.00378,83.0628,,2018-05-30T09:10:14.577+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301648,SDGAIRBOD,COUNTRY,VUT,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,10[ 6–13],10.08381,5.84266,13.08868,,2018-05-30T09:10:14.65+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301651,SDGAIRBOD,COUNTRY,WSM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,62[ 50–73],62.26196,50.17901,72.60306,,2018-05-30T09:10:14.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301654,SDGAIRBOD,COUNTRY,WSM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 4–10],7.46772,4.13139,10.20811,,2018-05-30T09:10:14.867+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301657,SDGAIRBOD,COUNTRY,YEM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,90[ 78–102],89.75099,77.55702,102.41185,,2018-05-30T09:10:14.937+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301660,SDGAIRBOD,COUNTRY,YEM,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,7[ 5–9],6.91944,4.96916,8.78531,,2018-05-30T09:10:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301663,SDGAIRBOD,COUNTRY,ZAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,61[ 51–73],61.06443,51.16771,72.73779,,2018-05-30T09:10:15.063+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301666,SDGAIRBOD,COUNTRY,ZAF,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,9[ 6–13],9.19538,5.96013,12.62407,,2018-05-30T09:10:15.133+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301669,SDGAIRBOD,COUNTRY,ZMB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,63[ 57–70],63.39138,56.71424,69.58085,,2018-05-30T09:10:15.203+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301672,SDGAIRBOD,COUNTRY,ZMB,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,4[ 3–5],3.98206,2.87577,4.81456,,2018-05-30T09:10:15.277+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301675,SDGAIRBOD,COUNTRY,ZWE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,67[ 59–74],66.66685,58.88342,74.02428,,2018-05-30T09:10:15.343+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19301678,SDGAIRBOD,COUNTRY,ZWE,YEAR,2016,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,6[ 4–7],5.87575,4.26015,7.263,,2018-05-30T09:10:15.423+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758453,SDGAIRBOD,COUNTRY,AFG,YEAR,2016,SEX,BTSX,,,,,,,95[ 85-104],95.1151,85.12387,104.2578,,2018-08-28T08:32:55.4+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758456,SDGAIRBOD,COUNTRY,AGO,YEAR,2016,SEX,BTSX,,,,,,,67[ 58-76],67.25207,57.82645,76.42841,,2018-08-28T08:32:55.463+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758459,SDGAIRBOD,COUNTRY,ALB,YEAR,2016,SEX,BTSX,,,,,,,105[ 70-147],104.74041,70.26089,147.28015,,2018-08-28T08:32:55.517+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758462,SDGAIRBOD,COUNTRY,ARE,YEAR,2016,SEX,BTSX,,,,,,,16[ 14-19],15.93985,13.93976,19.24293,,2018-08-28T08:32:55.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758465,SDGAIRBOD,COUNTRY,ARG,YEAR,2016,SEX,BTSX,,,,,,,37[ 28-49],36.95279,27.61931,48.95986,,2018-08-28T08:32:55.65+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758468,SDGAIRBOD,COUNTRY,ARM,YEAR,2016,SEX,BTSX,,,,,,,81[ 64-102],80.51174,64.26976,101.55944,,2018-08-28T08:32:55.71+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758471,SDGAIRBOD,COUNTRY,ATG,YEAR,2016,SEX,BTSX,,,,,,,28[ 24-34],28.28815,23.82656,33.63611,,2018-08-28T08:32:55.787+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758474,SDGAIRBOD,COUNTRY,AUS,YEAR,2016,SEX,BTSX,,,,,,,17[ 12-24],16.83212,11.83315,23.67769,,2018-08-28T08:32:55.85+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758477,SDGAIRBOD,COUNTRY,AUT,YEAR,2016,SEX,BTSX,,,,,,,39[ 28-51],38.74384,28.09131,50.53872,,2018-08-28T08:32:55.93+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758480,SDGAIRBOD,COUNTRY,AZE,YEAR,2016,SEX,BTSX,,,,,,,55[ 43-73],54.93922,43.26474,72.6291,,2018-08-28T08:32:56+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758483,SDGAIRBOD,COUNTRY,BDI,YEAR,2016,SEX,BTSX,,,,,,,100[ 91-109],100.23255,90.84059,108.76655,,2018-08-28T08:32:56.07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758486,SDGAIRBOD,COUNTRY,BEL,YEAR,2016,SEX,BTSX,,,,,,,39[ 30-51],39.35927,29.7975,50.62489,,2018-08-28T08:32:56.14+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758489,SDGAIRBOD,COUNTRY,BEN,YEAR,2016,SEX,BTSX,,,,,,,119[ 107-129],119.06817,107.05952,129.48869,,2018-08-28T08:32:56.213+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758492,SDGAIRBOD,COUNTRY,BFA,YEAR,2016,SEX,BTSX,,,,,,,93[ 84-101],92.70708,83.72483,101.08655,,2018-08-28T08:32:56.297+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758495,SDGAIRBOD,COUNTRY,BGD,YEAR,2016,SEX,BTSX,,,,,,,103[ 94-112],103.44324,94.20599,112.24266,,2018-08-28T08:32:56.413+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758498,SDGAIRBOD,COUNTRY,BGR,YEAR,2016,SEX,BTSX,,,,,,,141[ 103-230],140.53897,103.06442,230.38721,,2018-08-28T08:32:56.487+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758501,SDGAIRBOD,COUNTRY,BHR,YEAR,2016,SEX,BTSX,,,,,,,15[ 14-17],15.31571,13.744,17.00282,,2018-08-28T08:32:56.567+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758504,SDGAIRBOD,COUNTRY,BHS,YEAR,2016,SEX,BTSX,,,,,,,22[ 18-26],21.59453,18.14849,25.58771,,2018-08-28T08:32:56.63+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758507,SDGAIRBOD,COUNTRY,BIH,YEAR,2016,SEX,BTSX,,,,,,,159[ 117-204],159.33101,116.57924,204.1748,,2018-08-28T08:32:56.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758510,SDGAIRBOD,COUNTRY,BLR,YEAR,2016,SEX,BTSX,,,,,,,110[ 86-139],109.57402,85.54765,138.77652,,2018-08-28T08:32:56.777+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758513,SDGAIRBOD,COUNTRY,BLZ,YEAR,2016,SEX,BTSX,,,,,,,35[ 29-42],35.14664,29.12448,41.68068,,2018-08-28T08:32:56.84+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758516,SDGAIRBOD,COUNTRY,BOL,YEAR,2016,SEX,BTSX,,,,,,,55[ 46-65],55.1977,46.28296,65.46598,,2018-08-28T08:32:56.907+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758519,SDGAIRBOD,COUNTRY,BRA,YEAR,2016,SEX,BTSX,,,,,,,31[ 24-41],31.00301,24.49449,40.80711,,2018-08-28T08:32:56.97+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758522,SDGAIRBOD,COUNTRY,BRB,YEAR,2016,SEX,BTSX,,,,,,,57[ 46-69],57.05168,46.09264,68.76959,,2018-08-28T08:32:57.043+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758525,SDGAIRBOD,COUNTRY,BRN,YEAR,2016,SEX,BTSX,,,,,,,9[ 6-11],8.51677,6.15153,11.20092,,2018-08-28T08:32:57.123+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758528,SDGAIRBOD,COUNTRY,BTN,YEAR,2016,SEX,BTSX,,,,,,,88[ 66-106],87.52842,66.46027,106.2617,,2018-08-28T08:32:57.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758531,SDGAIRBOD,COUNTRY,BWA,YEAR,2016,SEX,BTSX,,,,,,,53[ 42-64],52.98551,42.03032,64.11994,,2018-08-28T08:32:57.267+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758534,SDGAIRBOD,COUNTRY,CAF,YEAR,2016,SEX,BTSX,,,,,,,141[ 128-153],141.30379,128.49864,152.78804,,2018-08-28T08:32:57.343+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758537,SDGAIRBOD,COUNTRY,CAN,YEAR,2016,SEX,BTSX,,,,,,,15[ 10-21],14.70109,9.77586,20.72174,,2018-08-28T08:32:57.42+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758540,SDGAIRBOD,COUNTRY,CHE,YEAR,2016,SEX,BTSX,,,,,,,25[ 18-34],25.23938,18.33805,33.84061,,2018-08-28T08:32:57.543+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758543,SDGAIRBOD,COUNTRY,CHL,YEAR,2016,SEX,BTSX,,,,,,,35[ 26-47],34.7599,26.22144,46.84115,,2018-08-28T08:32:57.633+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758546,SDGAIRBOD,COUNTRY,CHN,YEAR,2016,SEX,BTSX,,,,,,,140[ 107-171],139.80904,106.99078,170.54791,,2018-08-28T08:32:57.72+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758549,SDGAIRBOD,COUNTRY,CIV,YEAR,2016,SEX,BTSX,,,,,,,144[ 127-160],143.66878,127.10696,159.60182,,2018-08-28T08:32:57.79+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758552,SDGAIRBOD,COUNTRY,CMR,YEAR,2016,SEX,BTSX,,,,,,,118[ 103-131],117.56454,102.79117,130.55095,,2018-08-28T08:32:57.853+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758555,SDGAIRBOD,COUNTRY,COD,YEAR,2016,SEX,BTSX,,,,,,,101[ 90-110],100.6621,90.272,109.77294,,2018-08-28T08:32:57.93+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758558,SDGAIRBOD,COUNTRY,COG,YEAR,2016,SEX,BTSX,,,,,,,73[ 65-80],72.79668,64.83009,80.29886,,2018-08-28T08:32:58+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758561,SDGAIRBOD,COUNTRY,COL,YEAR,2016,SEX,BTSX,,,,,,,34[ 27-43],34.37318,26.93904,43.33235,,2018-08-28T08:32:58.08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758564,SDGAIRBOD,COUNTRY,COM,YEAR,2016,SEX,BTSX,,,,,,,94[ 84-102],93.66477,84.20641,102.45909,,2018-08-28T08:32:58.147+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758567,SDGAIRBOD,COUNTRY,CPV,YEAR,2016,SEX,BTSX,,,,,,,69[ 56-91],68.56724,55.73349,91.06062,,2018-08-28T08:32:58.217+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758570,SDGAIRBOD,COUNTRY,CRI,YEAR,2016,SEX,BTSX,,,,,,,27[ 21-34],26.90476,21.06158,33.74482,,2018-08-28T08:32:58.277+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758573,SDGAIRBOD,COUNTRY,CUB,YEAR,2016,SEX,BTSX,,,,,,,90[ 50-174],89.87508,49.74311,173.9379,,2018-08-28T08:32:58.343+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758576,SDGAIRBOD,COUNTRY,CYP,YEAR,2016,SEX,BTSX,,,,,,,33[ 26-40],32.64901,25.77078,40.22943,,2018-08-28T08:32:58.407+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758579,SDGAIRBOD,COUNTRY,CZE,YEAR,2016,SEX,BTSX,,,,,,,64[ 49-88],64.29868,48.66384,88.32484,,2018-08-28T08:32:58.59+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758582,SDGAIRBOD,COUNTRY,DEU,YEAR,2016,SEX,BTSX,,,,,,,45[ 34-59],45.27283,33.80684,58.53362,,2018-08-28T08:32:58.66+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758585,SDGAIRBOD,COUNTRY,DJI,YEAR,2016,SEX,BTSX,,,,,,,99[ 88-108],98.98411,88.04591,107.69285,,2018-08-28T08:32:58.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758588,SDGAIRBOD,COUNTRY,DNK,YEAR,2016,SEX,BTSX,,,,,,,30[ 22-40],30.36658,21.90651,40.05099,,2018-08-28T08:32:58.793+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758591,SDGAIRBOD,COUNTRY,DOM,YEAR,2016,SEX,BTSX,,,,,,,38[ 30-47],38.45124,30.3025,47.25009,,2018-08-28T08:32:58.857+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758594,SDGAIRBOD,COUNTRY,DZA,YEAR,2016,SEX,BTSX,,,,,,,40[ 31-70],40.33154,31.34379,69.99603,,2018-08-28T08:32:58.923+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758597,SDGAIRBOD,COUNTRY,ECU,YEAR,2016,SEX,BTSX,,,,,,,22[ 16-31],22.37641,16.34298,31.46039,,2018-08-28T08:32:58.99+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758600,SDGAIRBOD,COUNTRY,EGY,YEAR,2016,SEX,BTSX,,,,,,,73[ 64-91],73.25533,64.48981,90.73978,,2018-08-28T08:32:59.06+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758603,SDGAIRBOD,COUNTRY,ERI,YEAR,2016,SEX,BTSX,,,,,,,95[ 83-105],95.46869,83.18432,105.41946,,2018-08-28T08:32:59.143+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758606,SDGAIRBOD,COUNTRY,ESP,YEAR,2016,SEX,BTSX,,,,,,,27[ 19-37],27.12917,19.41399,37.44424,,2018-08-28T08:32:59.21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758609,SDGAIRBOD,COUNTRY,EST,YEAR,2016,SEX,BTSX,,,,,,,60[ 34-103],59.867,34.19604,103.46712,,2018-08-28T08:32:59.283+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758612,SDGAIRBOD,COUNTRY,ETH,YEAR,2016,SEX,BTSX,,,,,,,82[ 75-89],82.09592,74.82147,88.97948,,2018-08-28T08:32:59.343+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758615,SDGAIRBOD,COUNTRY,FIN,YEAR,2016,SEX,BTSX,,,,,,,19[ 12-29],18.67571,11.55107,29.31097,,2018-08-28T08:32:59.4+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758618,SDGAIRBOD,COUNTRY,FJI,YEAR,2016,SEX,BTSX,,,,,,,76[ 55-93],76.15148,54.73649,93.10231,,2018-08-28T08:32:59.463+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758621,SDGAIRBOD,COUNTRY,FRA,YEAR,2016,SEX,BTSX,,,,,,,25[ 19-33],25.17518,18.94029,33.401,,2018-08-28T08:32:59.53+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758624,SDGAIRBOD,COUNTRY,FSM,YEAR,2016,SEX,BTSX,,,,,,,93[ 80-102],92.69592,79.77795,101.56407,,2018-08-28T08:32:59.593+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758627,SDGAIRBOD,COUNTRY,GAB,YEAR,2016,SEX,BTSX,,,,,,,51[ 39-69],50.55784,39.19172,68.87975,,2018-08-28T08:32:59.663+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
19758630,SDGAIRBOD,COUNTRY,GBR,YEAR,2016,SEX,BTSX,,,,,,,32[ 24-43],32.12592,23.71107,42.52967,,2018-08-28T08:32:59.727+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
