"","date","pos","artistName","no","color"
"2365",2020-08-24,5,"         clipping.",158,"#D9D9D9"
"2366",2020-08-24,6,"            Bedoes",145,"#FDB462"
"2367",2020-08-24,7,"        Charli XCX",122,"#FCCDE5"
"2368",2020-08-24,8,"     Billie Eilish",120,"#BC80BD"
"2369",2020-08-24,9,"    Dorian Electra",120,"#FB8072"
"2370",2020-08-24,10,"       Quebonafide",105,"#BC80BD"
"2371",2020-08-25,1,"       Oliver Tree",423,"#80B1D3"
"2372",2020-08-25,2,"        The Weeknd",234,"#80B1D3"
"2373",2020-08-25,3,"     TUZZA Globale",229,"#BC80BD"
"2374",2020-08-25,4,"           PRO8L3M",196,"#FDB462"
"2375",2020-08-25,5,"         clipping.",162,"#D9D9D9"
"2376",2020-08-25,6,"            Bedoes",145,"#FDB462"
"2377",2020-08-25,7,"        Charli XCX",122,"#FCCDE5"
"2378",2020-08-25,8,"    Dorian Electra",122,"#FB8072"
"2379",2020-08-25,9,"     Billie Eilish",120,"#BC80BD"
"2380",2020-08-25,10,"       Quebonafide",105,"#BC80BD"
"2381",2020-08-26,1,"       Oliver Tree",423,"#80B1D3"
"2382",2020-08-26,2,"        The Weeknd",234,"#80B1D3"
"2383",2020-08-26,3,"     TUZZA Globale",229,"#BC80BD"
"2384",2020-08-26,4,"           PRO8L3M",196,"#FDB462"
"2385",2020-08-26,5,"         clipping.",162,"#D9D9D9"
"2386",2020-08-26,6,"            Bedoes",145,"#FDB462"
"2387",2020-08-26,7,"    Dorian Electra",126,"#FB8072"
"2388",2020-08-26,8,"        Charli XCX",122,"#FCCDE5"
"2389",2020-08-26,9,"     Billie Eilish",120,"#BC80BD"
"2390",2020-08-26,10,"       Quebonafide",105,"#BC80BD"
"2391",2020-08-27,1,"       Oliver Tree",424,"#80B1D3"
"2392",2020-08-27,2,"        The Weeknd",236,"#80B1D3"
"2393",2020-08-27,3,"     TUZZA Globale",233,"#BC80BD"
"2394",2020-08-27,4,"           PRO8L3M",197,"#FDB462"
"2395",2020-08-27,5,"         clipping.",162,"#D9D9D9"
"2396",2020-08-27,6,"            Bedoes",145,"#FDB462"
"2397",2020-08-27,7,"    Dorian Electra",126,"#FB8072"
"2398",2020-08-27,8,"        Charli XCX",122,"#FCCDE5"
"2399",2020-08-27,9,"     Billie Eilish",120,"#BC80BD"
"2400",2020-08-27,10,"       Quebonafide",105,"#BC80BD"
"2401",2020-08-28,1,"       Oliver Tree",424,"#80B1D3"
"2402",2020-08-28,2,"        The Weeknd",236,"#80B1D3"
"2403",2020-08-28,3,"     TUZZA Globale",233,"#BC80BD"
"2404",2020-08-28,4,"           PRO8L3M",197,"#FDB462"
"2405",2020-08-28,5,"         clipping.",165,"#D9D9D9"
"2406",2020-08-28,6,"            Bedoes",145,"#FDB462"
"2407",2020-08-28,7,"    Dorian Electra",126,"#FB8072"
"2408",2020-08-28,8,"        Charli XCX",122,"#FCCDE5"
"2409",2020-08-28,9,"     Billie Eilish",120,"#BC80BD"
"2410",2020-08-28,10,"       Quebonafide",105,"#BC80BD"
"2411",2020-08-29,1,"       Oliver Tree",424,"#80B1D3"
"2412",2020-08-29,2,"        The Weeknd",236,"#80B1D3"
"2413",2020-08-29,3,"     TUZZA Globale",233,"#BC80BD"
"2414",2020-08-29,4,"           PRO8L3M",197,"#FDB462"
"2415",2020-08-29,5,"         clipping.",165,"#D9D9D9"
"2416",2020-08-29,6,"            Bedoes",145,"#FDB462"
"2417",2020-08-29,7,"    Dorian Electra",126,"#FB8072"
"2418",2020-08-29,8,"        Charli XCX",122,"#FCCDE5"
"2419",2020-08-29,9,"     Billie Eilish",120,"#BC80BD"
"2420",2020-08-29,10,"       Quebonafide",105,"#BC80BD"
"2421",2020-08-30,1,"       Oliver Tree",424,"#80B1D3"
"2422",2020-08-30,2,"        The Weeknd",236,"#80B1D3"
"2423",2020-08-30,3,"     TUZZA Globale",233,"#BC80BD"
"2424",2020-08-30,4,"           PRO8L3M",197,"#FDB462"
"2425",2020-08-30,5,"         clipping.",165,"#D9D9D9"
"2426",2020-08-30,6,"            Bedoes",147,"#FDB462"
"2427",2020-08-30,7,"    Dorian Electra",126,"#FB8072"
"2428",2020-08-30,8,"        Charli XCX",122,"#FCCDE5"
"2429",2020-08-30,9,"     Billie Eilish",120,"#BC80BD"
"2430",2020-08-30,10,"       Quebonafide",105,"#BC80BD"
"2431",2020-08-31,1,"       Oliver Tree",425,"#80B1D3"
"2432",2020-08-31,2,"        The Weeknd",236,"#80B1D3"
"2433",2020-08-31,3,"     TUZZA Globale",233,"#BC80BD"
"2434",2020-08-31,4,"           PRO8L3M",198,"#FDB462"
"2435",2020-08-31,5,"         clipping.",165,"#D9D9D9"
"2436",2020-08-31,6,"            Bedoes",147,"#FDB462"
"2437",2020-08-31,7,"    Dorian Electra",126,"#FB8072"
"2438",2020-08-31,8,"        Charli XCX",122,"#FCCDE5"
"2439",2020-08-31,9,"     Billie Eilish",120,"#BC80BD"
"2440",2020-08-31,10,"       Quebonafide",105,"#BC80BD"
"2441",2020-09-01,1,"       Oliver Tree",425,"#80B1D3"
"2442",2020-09-01,2,"        The Weeknd",236,"#80B1D3"
"2443",2020-09-01,3,"     TUZZA Globale",234,"#BC80BD"
"2444",2020-09-01,4,"           PRO8L3M",198,"#FDB462"
"2445",2020-09-01,5,"         clipping.",171,"#D9D9D9"
"2446",2020-09-01,6,"            Bedoes",147,"#FDB462"
"2447",2020-09-01,7,"    Dorian Electra",126,"#FB8072"
"2448",2020-09-01,8,"        Charli XCX",122,"#FCCDE5"
"2449",2020-09-01,9,"     Billie Eilish",120,"#BC80BD"
"2450",2020-09-01,10,"       Quebonafide",105,"#BC80BD"
"2451",2020-09-02,1,"       Oliver Tree",425,"#80B1D3"
"2452",2020-09-02,2,"        The Weeknd",236,"#80B1D3"
"2453",2020-09-02,3,"     TUZZA Globale",234,"#BC80BD"
"2454",2020-09-02,4,"           PRO8L3M",198,"#FDB462"
"2455",2020-09-02,5,"         clipping.",171,"#D9D9D9"
"2456",2020-09-02,6,"            Bedoes",147,"#FDB462"
"2457",2020-09-02,7,"    Dorian Electra",128,"#FB8072"
"2458",2020-09-02,8,"        Charli XCX",122,"#FCCDE5"
"2459",2020-09-02,9,"     Billie Eilish",120,"#BC80BD"
"2460",2020-09-02,10,"     Glass Animals",106,"#FFED6F"
"2461",2020-09-03,1,"       Oliver Tree",432,"#80B1D3"
"2462",2020-09-03,2,"        The Weeknd",238,"#80B1D3"
"2463",2020-09-03,3,"     TUZZA Globale",234,"#BC80BD"
"2464",2020-09-03,4,"           PRO8L3M",198,"#FDB462"
"2465",2020-09-03,5,"         clipping.",171,"#D9D9D9"
"2466",2020-09-03,6,"            Bedoes",147,"#FDB462"
"2467",2020-09-03,7,"    Dorian Electra",129,"#FB8072"
"2468",2020-09-03,8,"        Charli XCX",122,"#FCCDE5"
"2469",2020-09-03,9,"     Billie Eilish",120,"#BC80BD"
"2470",2020-09-03,10,"     Glass Animals",112,"#FFED6F"
"2471",2020-09-04,1,"       Oliver Tree",432,"#80B1D3"
"2472",2020-09-04,2,"        The Weeknd",238,"#80B1D3"
"2473",2020-09-04,3,"     TUZZA Globale",234,"#BC80BD"
"2474",2020-09-04,4,"           PRO8L3M",198,"#FDB462"
"2475",2020-09-04,5,"         clipping.",175,"#D9D9D9"
"2476",2020-09-04,6,"            Bedoes",147,"#FDB462"
"2477",2020-09-04,7,"    Dorian Electra",137,"#FB8072"
"2478",2020-09-04,8,"        Charli XCX",124,"#FCCDE5"
"2479",2020-09-04,9,"     Billie Eilish",120,"#BC80BD"
"2480",2020-09-04,10,"     Glass Animals",112,"#FFED6F"
"2481",2020-09-05,1,"       Oliver Tree",432,"#80B1D3"
"2482",2020-09-05,2,"        The Weeknd",238,"#80B1D3"
"2483",2020-09-05,3,"     TUZZA Globale",234,"#BC80BD"
"2484",2020-09-05,4,"           PRO8L3M",198,"#FDB462"
"2485",2020-09-05,5,"         clipping.",175,"#D9D9D9"
"2486",2020-09-05,6,"            Bedoes",147,"#FDB462"
"2487",2020-09-05,7,"    Dorian Electra",137,"#FB8072"
"2488",2020-09-05,8,"        Charli XCX",124,"#FCCDE5"
"2489",2020-09-05,9,"     Billie Eilish",120,"#BC80BD"
"2490",2020-09-05,10,"     Glass Animals",112,"#FFED6F"
"2491",2020-09-06,1,"       Oliver Tree",432,"#80B1D3"
"2492",2020-09-06,2,"        The Weeknd",238,"#80B1D3"
"2493",2020-09-06,3,"     TUZZA Globale",234,"#BC80BD"
"2494",2020-09-06,4,"           PRO8L3M",198,"#FDB462"
"2495",2020-09-06,5,"         clipping.",175,"#D9D9D9"
"2496",2020-09-06,6,"            Bedoes",148,"#FDB462"
"2497",2020-09-06,7,"    Dorian Electra",137,"#FB8072"
"2498",2020-09-06,8,"        Charli XCX",124,"#FCCDE5"
"2499",2020-09-06,9,"     Billie Eilish",120,"#BC80BD"
"2500",2020-09-06,10,"     Glass Animals",112,"#FFED6F"
"2501",2020-09-07,1,"       Oliver Tree",432,"#80B1D3"
"2502",2020-09-07,2,"        The Weeknd",238,"#80B1D3"
